"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"DS_MOTIVO_CASSACAO"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64254";"FRANCA";"250000774782";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PI";"10235";"BARRAS";"180001217669";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"54070";"UNAÍ";"130001243745";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"86398";"HERVAL";"210000867281";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MT";"90956";"JACIARA";"110001251564";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"66478";"LOUVEIRA";"250001253290";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PB";"20516";"JOÃO PESSOA";"150001025806";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"70173";"SANTA BÁRBARA D'OESTE";"250000768434";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"04979";"MUANÁ";"140001158451";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"95451";"PIRES DO RIO";"90000879199";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"70173";"SANTA BÁRBARA D'OESTE";"250001070326";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"42978";"CASA GRANDE";"130000643103";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"80691";"CAMPOS NOVOS";"240001140483";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"66010";"JANDIRA";"250001121793";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"75892";"IBAITI";"160000825749";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"89010";"SAPUCAIA DO SUL";"210000655003";"Abuso de poder (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"75159";"COLORADO";"160001246068";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"13021";"MADALENA";"60000726920";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"08893";"SÃO JOSÉ DE RIBAMAR";"100000723378";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"24074";"FEIRA NOVA";"170001059909";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"13854";"CRATO";"60000978396";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"94978";"NOVA VENEZA";"90001029120";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58050";"BARRA DO PIRAÍ";"190001098920";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58530";"MARICÁ";"190000672856";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"TO";"73440";"PALMAS";"270001188574";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"38717";"SANTO AMARO";"50001165364";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58467";"MESQUITA";"190001157207";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58793";"PIRAÍ";"190001262116";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MT";"90220";"TABAPORÃ";"110001041510";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"65510";"ITAPEVI";"250000635297";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02976";"BOA VISTA DO RAMOS";"40001154994";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02259";"COARI";"40001155000";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"93327";"NOVO GAMA";"90001059438";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"08281";"SÃO FRANCISCO DO BREJÃO";"100001183747";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"38172";"QUEIMADAS";"50000983708";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"04421";"NOVO REPARTIMENTO";"140001069118";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"46531";"ITAMBACURI";"130001004688";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"85588";"SÃO JOSÉ DO HERVAL";"210000964368";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AC";"01104";"JORDÃO";"10000824360";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64157";"FERRAZ DE VASCONCELOS";"250001246142";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"14478";"JUAZEIRO DO NORTE";"60001250016";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RN";"18791";"TENENTE ANANIAS";"200000917521";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"81990";"MAFRA";"240000915060";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71510";"SUZANO";"250001214071";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71072";"SÃO PAULO";"250001100739";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"33138";"ALAGOINHAS";"50001204982";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"49190";"OURO FINO";"130001248937";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"49190";"OURO FINO";"130001248938";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"68756";"PIRACICABA";"250000684062";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"25674";"SÃO JOSÉ DA COROA GRANDE";"170001265146";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AP";"06092";"OIAPOQUE";"30000961646";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AP";"06092";"OIAPOQUE";"30000961649";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58033";"ARARUAMA";"190000668925";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"61891";"AVARÉ";"250001257358";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"ES";"57118";"RIO BANANAL";"80001242971";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71137";"SÃO ROQUE";"250000828635";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"TO";"73440";"PALMAS";"270001088472";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02097";"BARCELOS";"40001099840";"Conduta vedada (Lei 9.504/97)."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"95958";"PLANALTINA";"90000816365";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58289";"SÃO FRANCISCO DE ITABAPOANA";"190000842785";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"94390";"JUSSARA";"90000883634";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PE";"23795";"CARPINA";"170001214902";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"61395";"ANALÂNDIA";"250000632729";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"08494";"PAÇO DO LUMIAR";"100000723232";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"62219";"BEBEDOURO";"250001187219";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PI";"12114";"SÃO RAIMUNDO NONATO";"180001044473";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"40797";"ARAXÁ";"130001025800";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MS";"90638";"CORUMBÁ";"120000943896";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"39870";"SANTA LUZIA";"50001239547";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"63070";"CAPELA DO ALTO";"250001214525";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"47236";"JOÃO MONLEVADE";"130000893358";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"66010";"JANDIRA";"250001121795";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"13897";"FORTALEZA";"60000721903";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"15458";"SANTA QUITÉRIA";"60000885270";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"67458";"NARANDIBA";"250001125955";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"61417";"ANDRADINA";"250001238923";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"69698";"RIBEIRÃO PRETO";"250001126991";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"13030";"ACARAÚ";"60001060155";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"05614";"TUCURUÍ";"140000780910";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"45594";"GUANHÃES";"130001185287";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"37133";"MARAGOGIPE";"50001268795";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"60011";"RIO DE JANEIRO";"190000739562";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"47830";"MALACACHETA";"130000945947";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"07080";"AMAPÁ DO MARANHÃO";"100001214203";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"14290";"ITAPIPOCA";"60001216882";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"62065";"ARCO-ÍRIS";"250000634810";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64777";"GUARULHOS";"250000683372";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64777";"GUARULHOS";"250000683373";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"62359";"BOCAINA";"250000819586";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MT";"90468";"BRASNORTE";"110001219192";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AL";"27057";"ARAPIRACA";"20000876541";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"08699";"PINHEIRO";"100001219359";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"69698";"RIBEIRÃO PRETO";"250001250490";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"13897";"FORTALEZA";"60001006272";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"59196";"TRÊS RIOS";"190001227393";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"59196";"TRÊS RIOS";"190001227401";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"92711";"BRAZABRANTES";"90001247525";"Partido Invalidado"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"37397";"MUCUGÊ";"50000799079";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64777";"GUARULHOS";"250001155557";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RS";"86088";"CERRO BRANCO";"210000854756";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"49190";"OURO FINO";"130001248937";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"83054";"SANTA CECÍLIA";"240001092613";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64998";"IEPÊ";"250001028837";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"70572";"SANTO ANDRÉ";"250001255105";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"TO";"73121";"BOM JESUS DO TOCANTINS";"270001170989";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02410";"ITACOATIARA";"40001255313";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"59250";"VOLTA REDONDA";"190000975963";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MS";"90298";"BANDEIRANTES";"120001100233";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RN";"17434";"MACAU";"200000947339";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PA";"04359";"BREVES";"140001170596";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"92932";"CAMPINORTE";"90001000700";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"34134";"CAMAÇARI";"50000707758";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"AM";"02437";"ITAPIRANGA";"40000793402";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"63851";"DOLCINÓPOLIS";"250000685647";"Abuso de poder (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"63851";"DOLCINÓPOLIS";"250000685647";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58696";"NOVA IGUAÇU";"190001119024";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"GO";"95737";"RUBIATABA";"90000753851";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"81370";"IÇARA";"240001075347";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58254";"CASIMIRO DE ABREU";"190000971665";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"80411";"BARRA VELHA";"240001137777";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"13978";"GRANJEIRO";"60000984311";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MS";"90557";"CAARAPÓ";"120000967898";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58360";"TANGUÁ";"190000988356";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"70777";"SÃO CAETANO DO SUL";"250001181595";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"34770";"CORAÇÃO DE MARIA";"50001155195";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"71218";"SÃO VICENTE";"250001158719";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"82333";"PALHOÇA";"240000998134";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"82333";"PALHOÇA";"240000998134";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SC";"80772";"CATANDUVAS";"240000751180";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PB";"19216";"AREIA";"150000983677";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"65099";"ILHABELA";"250001109549";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"63851";"DOLCINÓPOLIS";"250000685650";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"63851";"DOLCINÓPOLIS";"250000685650";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MT";"91634";"TORIXORÉU";"110000644722";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"64777";"GUARULHOS";"250000936148";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"CE";"13730";"CAUCAIA";"60000949362";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58203";"RIO DAS OSTRAS";"190000848519";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RJ";"58556";"MENDES";"190001250279";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PI";"11592";"PICOS";"180001029587";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"69272";"PRESIDENTE EPITÁCIO";"250001168159";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"54119";"VARGEM BONITA";"130001158992";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"75353";"CURITIBA";"160000635036";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RO";"00035";"PORTO VELHO";"220000786432";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"63770";"DIADEMA";"250000851276";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"34959";"CRUZ DAS ALMAS";"50000674745";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"39098";"SERRINHA";"50001239339";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"BA";"37494";"MUTUÍPE";"50001201095";"Indeferimento de partido ou coligação."
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"RO";"00434";"NOVA MAMORÉ";"220000642590";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"62090";"BARRETOS";"250001262035";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MA";"08494";"PAÇO DO LUMIAR";"100000723937";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MS";"90514";"CAMPO GRANDE";"120000724870";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"67938";"OSVALDO CRUZ";"250001208385";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"SP";"67938";"OSVALDO CRUZ";"250001208385";"Ficha limpa (LC 64/90)"
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"PR";"74462";"IVATÉ";"160001153382";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MT";"98930";"SORRISO";"110001210849";"Ausência de requisito de registro "
"19/09/2021";"07:23:11";"2020";"2";"Eleição Ordinária";"426";"Eleições Municipais 2020";"MG";"47333";"JUIZ DE FORA";"130000844798";"Ausência de requisito de registro "
